,test_pos,test_neg,train_pos,train_neg
4934,tt0105598,tt0880648,tt0042832,tt0105410
4935,tt0380485,tt0880648,tt0042832,tt0981216
4936,tt0380485,tt0880648,tt0042832,tt0981216
4937,tt0380485,tt0880648,tt0042832,tt0981216
4938,tt0380485,tt0880648,tt0042832,tt0981216
4939,tt0380485,tt0880648,tt0499603,tt0981216
4940,tt0380485,tt0880648,tt0499603,tt0981216
4941,tt0454955,tt0880648,tt0499603,tt0981216
4942,tt0454955,tt0880648,tt0499603,tt0981216
4943,tt0454955,tt0246405,tt0499603,tt0981216
4944,tt0454955,tt0118955,tt0499603,tt0981216
4945,tt0454955,tt0118955,tt0499603,tt0433985
4946,tt0454955,tt0118955,tt0499603,tt0433985
4947,tt0091278,tt0118955,tt0499603,tt0433985
4948,tt0091278,tt0118955,tt0499603,tt0369084
4949,tt0091278,tt0118955,tt0499603,tt0369084
4950,tt0091278,tt0816539,tt0499603,tt0398417
4951,tt0091278,tt0816539,tt0499603,tt0398417
4952,tt0091278,tt0816539,tt0499603,tt0398417
4953,tt0091278,tt0816539,tt0499603,tt0398417
4954,tt0091278,tt0816539,tt0499603,tt0398417
4955,tt0091278,tt0816539,tt0499603,tt0398417
4956,tt0091278,tt0816539,tt0499603,tt0398417
4957,tt0091278,tt0816539,tt0499603,tt0398417
4958,tt0091278,tt0816539,tt0499603,tt0398417
4959,tt0091278,tt0816539,tt0499603,tt0398417
4960,tt0303635,tt0262150,tt0499603,tt0398417
4961,tt0198284,tt0262150,tt0499603,tt0845463
4962,tt0198284,tt0490076,tt0297512,tt0845463
4963,tt0256240,tt0490076,tt0297512,tt0845463
4964,tt0256240,tt0490076,tt0297512,tt0845463
4965,tt0256240,tt0490076,tt0093181,tt0845463
4966,tt0045931,tt0490076,tt0093181,tt0845463
4967,tt0045931,tt0490076,tt0093181,tt0845463
4968,tt0045931,tt0490076,tt0093181,tt0845463
4969,tt0045931,tt0490076,tt0201538,tt0845463
4970,tt0208482,tt0490076,tt0201538,tt0845463
4971,tt0208482,tt0478182,tt0201538,tt0845463
4972,tt0048789,tt0478182,tt0201538,tt0845463
4973,tt0048789,tt0463963,tt0561181,tt0845463
4974,tt0048789,tt0463963,tt0156602,tt0845463
4975,tt0048789,tt0463963,tt0156602,tt0845463
4976,tt0048789,tt0105695,tt0156602,tt0845463
4977,tt0048789,tt0105695,tt0156602,tt0845463
4978,tt0048789,tt0467110,tt0023669,tt0845463
4979,tt0048789,tt0467110,tt0023669,tt0845463
4980,tt0048789,tt0467110,tt0023669,tt0845463
4981,tt0048789,tt0467110,tt0023669,tt0845463
4982,tt0048789,tt0467110,tt0023669,tt0845463
4983,tt0048789,tt0467110,tt0023669,tt0157205
4984,tt0048789,tt0467110,tt0088028,tt0157205
4985,tt0048789,tt0467110,tt0088028,tt0157205
4986,tt0048789,tt0467110,tt0088028,tt0157205
4987,tt0048789,tt0467110,tt0088028,tt0157205
4988,tt0783328,tt0467110,tt0024302,tt0157205
4989,tt0783328,tt0467110,tt0024302,tt0157205
4990,tt0783328,tt0467110,tt0024302,tt0804551
4991,tt0783328,tt0467110,tt0024302,tt0804551
4992,tt0783328,tt0453540,tt0024302,tt0804551
4993,tt0783328,tt0453540,tt0024302,tt0804551
4994,tt0783328,tt0453540,tt0024302,tt0804551
4995,tt0783328,tt0453540,tt0169863,tt0113337
4996,tt0783328,tt0453540,tt0169863,tt0032338
4997,tt0783328,tt0453540,tt0169863,tt0032338
4998,tt0783328,tt0453540,tt0169863,tt0460628
4999,tt0081625,tt0453540,tt0759097,tt0460628
5000,tt0081625,tt0453540,tt0759097,tt0460628
5001,tt0081625,tt0115530,tt0759097,tt0460628
5002,tt0081625,tt0115530,tt0759097,tt0288243
5003,tt0757124,tt0097214,tt0759097,tt0288243
5004,tt0757124,tt0097214,tt0759097,tt0288243
5005,tt0757124,tt0097214,tt0759097,tt0288243
5006,tt0757124,tt0106633,tt0243435,tt0288243
5007,tt0757124,tt0106633,tt0243435,tt0288243
5008,tt0757124,tt0106633,tt0243435,tt0288243
5009,tt0757124,tt0194624,tt0243435,tt0288243
5010,tt0757124,tt0194624,tt0243435,tt0288243
5011,tt0338467,tt0102517,tt0243435,tt0288243
5012,tt0338467,tt0102517,tt0243435,tt0288243
5013,tt0338467,tt0102517,tt0243435,tt0288243
5014,tt0338467,tt0492492,tt0243435,tt0288243
5015,tt0338467,tt0492492,tt0101903,tt0288243
5016,tt0338467,tt0492492,tt0101903,tt0288243
5017,tt0338467,tt0492492,tt0101903,tt0288243
5018,tt0117038,tt0492492,tt0101903,tt0288243
5019,tt0117038,tt0492492,tt0101903,tt0311363
5020,tt0117038,tt0492492,tt0264616,tt0311363
5021,tt0117038,tt0290223,tt0264616,tt0120042
5022,tt0117038,tt0290223,tt0264616,tt0120042
5023,tt0117038,tt0290223,tt0264616,tt0031826
5024,tt0117038,tt0290223,tt0264616,tt0434964
5025,tt0117038,tt0290223,tt0264616,tt0434964
5026,tt0117038,tt0290223,tt0264616,tt0434964
5027,tt0117038,tt0290223,tt0264616,tt0434964
5028,tt0117038,tt0263181,tt0264616,tt0434964
5029,tt0117038,tt0487887,tt0264616,tt0434964
5030,tt0117038,tt0487887,tt0264616,tt0434964
5031,tt0117038,tt0487887,tt0264616,tt0434964
5032,tt0117038,tt0487887,tt0264616,tt0434964
5033,tt0117038,tt0041842,tt0264616,tt0083146
5034,tt0117038,tt0118030,tt0264616,tt0083146
5035,tt0117038,tt0118030,tt0264616,tt0083146
5036,tt0117038,tt0080813,tt0264616,tt0083146
5037,tt0117038,tt0080813,tt0264616,tt0083146
5038,tt0117038,tt0080813,tt0264616,tt0363290
5039,tt0117038,tt0080813,tt0264616,tt0363290
5040,tt0117038,tt0409999,tt0264616,tt0363290
5041,tt0117038,tt0409999,tt0264616,tt0363290
5042,tt0286476,tt0409999,tt0264616,tt0363290
5043,tt0286476,tt0409999,tt0264616,tt0363290
5044,tt0286476,tt0409999,tt0264616,tt0363290
5045,tt0286476,tt0409999,tt0264616,tt0363290
5046,tt0286476,tt0409999,tt0264616,tt0363290
5047,tt0286476,tt0409999,tt0264616,tt0450470
5048,tt0286476,tt0133046,tt0264616,tt0450470
5049,tt0286476,tt0133046,tt0264616,tt0294564
5050,tt0286476,tt0133046,tt0128239,tt0294564
5051,tt0286476,tt0133046,tt0128239,tt0091763
5052,tt0286476,tt0133046,tt0128239,tt0091763
5053,tt0286476,tt0133046,tt0128239,tt0091763
5054,tt0084228,tt0133046,tt0128239,tt0319470
5055,tt0084228,tt0133046,tt0128239,tt0389796
5056,tt0084228,tt0133046,tt0128239,tt0107917
5057,tt0804522,tt0133046,tt0128239,tt0074901
5058,tt0804522,tt0133046,tt0128239,tt0074901
5059,tt0804522,tt0030470,tt0128239,tt0074901
5060,tt0804522,tt0473753,tt0128239,tt0405507
5061,tt0804522,tt0473753,tt0128239,tt0405507
5062,tt0804522,tt0384767,tt0128239,tt0216578
5063,tt0804522,tt0313250,tt0128239,tt0374269
5064,tt0804522,tt0313250,tt0128239,tt0374269
5065,tt0804522,tt0313250,tt0128239,tt0374269
5066,tt0804522,tt0313250,tt0128239,tt0108778
5067,tt0804522,tt0313250,tt0128239,tt0108778
5068,tt0804522,tt0125266,tt0128239,tt0108778
5069,tt0804522,tt0125266,tt0128239,tt0108778
5070,tt0804522,tt0125266,tt0128239,tt0108778
5071,tt0804522,tt0125266,tt0128239,tt0108778
5072,tt0804522,tt0116791,tt0128239,tt0083690
5073,tt0804522,tt0116791,tt0128239,tt0311618
5074,tt0804522,tt0402910,tt0128004,tt0311618
5075,tt0804522,tt0402910,tt0375878,tt0311618
5076,tt0804522,tt0402910,tt0375878,tt0824758
5077,tt0804522,tt0402910,tt0375878,tt0077921
5078,tt0804522,tt0402910,tt0375878,tt0077921
5079,tt0804522,tt0402910,tt0375878,tt0077921
5080,tt0804522,tt0402910,tt0042935,tt0098663
5081,tt0804522,tt0402910,tt0042935,tt0098663
5082,tt0804522,tt0402910,tt0042935,tt0368078
5083,tt0804522,tt0519761,tt0042935,tt0368078
5084,tt0159212,tt0038991,tt0042935,tt0368078
5085,tt0159212,tt0201631,tt0170989,tt0368078
5086,tt0159212,tt0342258,tt0397501,tt0368078
5087,tt0159212,tt0388377,tt0397501,tt0368078
5088,tt0010962,tt0388377,tt0397501,tt0368078
5089,tt0010962,tt0388377,tt0397501,tt0368078
5090,tt0010962,tt0388377,tt0397501,tt0219695
5091,tt0064382,tt0388377,tt0397501,tt0461887
5092,tt0064382,tt0388377,tt0397501,tt0461887
5093,tt0064382,tt0388377,tt0397501,tt0461887
5094,tt0064382,tt0388377,tt0397501,tt0266048
5095,tt0064382,tt0388377,tt0397501,tt0046149
5096,tt0064382,tt0388377,tt0397501,tt0066811
5097,tt0064382,tt0388377,tt0025580,tt0112159
5098,tt0064382,tt0388377,tt0025580,tt0112159
5099,tt0064382,tt0388377,tt0025580,tt0112159
5100,tt0064382,tt0388377,tt0081696,tt0112159
5101,tt0064382,tt0098754,tt0081696,tt0112339
5102,tt0064382,tt0480827,tt0081696,tt0112339
5103,tt0064382,tt0019649,tt0081696,tt0112339
5104,tt0064382,tt0019649,tt0081696,tt0112339
5105,tt0064382,tt0961750,tt0081696,tt0112339
5106,tt0064382,tt0961750,tt0081696,tt0112339
5107,tt0064382,tt0268761,tt0081696,tt0388595
5108,tt0064382,tt0095958,tt0081696,tt0388595
5109,tt0099512,tt0095958,tt0081696,tt0388595
5110,tt0099512,tt0063552,tt0081696,tt0388595
5111,tt0099512,tt0063552,tt0081696,tt0388595
5112,tt0099512,tt0072962,tt0081696,tt0388595
5113,tt0099512,tt0072962,tt0081696,tt0120247
5114,tt0099512,tt0113069,tt0081696,tt0120247
5115,tt0099512,tt0113069,tt0081696,tt0805526
5116,tt0099512,tt0113069,tt0081696,tt0805526
5117,tt0099512,tt0233289,tt0081696,tt0805526
5118,tt0099512,tt0233289,tt0081696,tt0805526
5119,tt0099512,tt0233289,tt0081696,tt0805526
5120,tt0453494,tt0233289,tt0081696,tt0805526
5121,tt0453494,tt0233289,tt0081696,tt0805526
5122,tt0453494,tt0085549,tt0081696,tt0805526
5123,tt0453494,tt0085549,tt0081696,tt0805526
5124,tt0453494,tt0085549,tt0081696,tt0805526
5125,tt0453494,tt0085549,tt0081696,tt0805526
5126,tt0453494,tt0085549,tt0081696,tt0805526
5127,tt0453494,tt0085549,tt0081696,tt0034242
5128,tt0453494,tt0085549,tt0081696,tt0034242
5129,tt0453494,tt0085549,tt0036968,tt0117979
5130,tt0453494,tt0818940,tt0036968,tt0117979
5131,tt0453494,tt0818940,tt0036968,tt0117979
5132,tt0453494,tt0818940,tt0036968,tt0117979
5133,tt0453494,tt0818940,tt0036968,tt0096046
5134,tt0453494,tt0818940,tt0036968,tt0096046
5135,tt0453494,tt0818940,tt0036968,tt0096046
5136,tt0453494,tt0818940,tt0036968,tt0096046
5137,tt0453494,tt0207631,tt0138252,tt0096046
5138,tt0453494,tt0207631,tt0138252,tt0096046
5139,tt0453494,tt0465440,tt0017048,tt0096046
5140,tt0453494,tt0465440,tt0017048,tt0051819
5141,tt0453494,tt0465440,tt0017048,tt0004007
5142,tt0453494,tt0465440,tt0017048,tt0004007
5143,tt0453494,tt0465440,tt0017048,tt0416979
5144,tt0453494,tt0465440,tt0017048,tt0267287
5145,tt0453494,tt0465440,tt0017048,tt0267287
5146,tt0453494,tt0236921,tt0346293,tt0267287
5147,tt0445336,tt0123020,tt0346293,tt0101486
5148,tt0445336,tt0123020,tt0346293,tt0101486
5149,tt0445336,tt0123020,tt0346293,tt0101486
5150,tt0445336,tt0123020,tt0346293,tt0181817
5151,tt0445336,tt0036697,tt0346293,tt0181817
5152,tt0445336,tt0174732,tt0346293,tt0105629
5153,tt0445336,tt0174732,tt0346293,tt0105629
5154,tt0445336,tt0069536,tt0346293,tt0105629
5155,tt0445336,tt0069536,tt0346293,tt0105629
5156,tt0445336,tt0095719,tt0346293,tt0105629
5157,tt0445336,tt0095719,tt0708415,tt0105629
5158,tt0445336,tt0438486,tt0708415,tt0105629
5159,tt0445336,tt0438486,tt0708415,tt0105629
5160,tt0445336,tt0438486,tt0708415,tt0105629
5161,tt0445336,tt0063443,tt0708415,tt0073047
5162,tt0445336,tt0302103,tt0708415,tt0067800
5163,tt0445336,tt0481390,tt0708415,tt0043595
5164,tt0445336,tt0481390,tt0108288,tt0043595
5165,tt0387714,tt0481390,tt0108288,tt0409221
5166,tt0090839,tt0481390,tt0108288,tt0443527
5167,tt0090839,tt0481390,tt0108288,tt0443527
5168,tt0090839,tt0481390,tt0108288,tt0443527
5169,tt0090839,tt0481390,tt0108288,tt0443527
5170,tt0090839,tt0481390,tt0108288,tt0443527
5171,tt0090839,tt0901507,tt0108288,tt0443527
5172,tt0090839,tt0901507,tt0108288,tt0443527
5173,tt0090839,tt0901507,tt0108288,tt0443527
5174,tt0090839,tt0901507,tt0108288,tt0443527
5175,tt0090839,tt0901507,tt0108288,tt0443527
5176,tt0090839,tt0901507,tt0108288,tt0443527
5177,tt0090839,tt0901507,tt0108288,tt0443527
5178,tt0350022,tt0901507,tt0108288,tt0443527
5179,tt0350022,tt0901507,tt0108288,tt0443527
5180,tt0285086,tt0431074,tt0108288,tt0443527
5181,tt0285086,tt0431074,tt0108288,tt0443527
5182,tt0285086,tt0431074,tt0108288,tt0443527
5183,tt0111237,tt0431074,tt0108288,tt0443527
5184,tt0111237,tt0431074,tt0108288,tt0297037
5185,tt0790665,tt0431074,tt0108288,tt0892874
5186,tt0790665,tt0431074,tt0088478,tt0892874
5187,tt0790665,tt0431074,tt0088478,tt0398191
5188,tt0174962,tt0431074,tt0088478,tt0075862
5189,tt0174962,tt0431074,tt0077655,tt0075862
5190,tt0174962,tt0431074,tt0077655,tt0075862
5191,tt0108211,tt0431074,tt0077655,tt0075862
5192,tt0108211,tt0431074,tt0077655,tt0075862
5193,tt0108211,tt0368349,tt0077655,tt0075862
5194,tt0108211,tt0368349,tt0077655,tt0439100
5195,tt0108211,tt0368349,tt0074653,tt0439100
5196,tt0108211,tt0368349,tt0074653,tt0028667
5197,tt0108211,tt0368349,tt0074653,tt0028667
5198,tt0108211,tt0465417,tt0074653,tt0285074
5199,tt0108211,tt0465417,tt0074653,tt0285074
5200,tt0108211,tt0208335,tt0074653,tt0814365
5201,tt0108211,tt0208335,tt0074653,tt0814365
5202,tt0108211,tt0208335,tt0318040,tt0814365
5203,tt0108211,tt0208335,tt0318040,tt0814365
5204,tt0108211,tt0190484,tt0318040,tt0814365
5205,tt0108211,tt0190484,tt0318040,tt0814365
5206,tt0108211,tt0190484,tt0318040,tt0116269
5207,tt0108211,tt0190484,tt0318040,tt0116269
5208,tt0108211,tt0190484,tt0004736,tt0162462
5209,tt0108211,tt0190484,tt0473356,tt0112473
5210,tt0108211,tt0190484,tt0473356,tt0097874
5211,tt0108211,tt0855805,tt0473356,tt0097874
5212,tt0108211,tt0855805,tt0473356,tt0097874
5213,tt0119532,tt0433398,tt0473356,tt0097874
5214,tt0119532,tt0312450,tt0473356,tt0097874
5215,tt0119532,tt0312450,tt0473356,tt0097874
5216,tt0119532,tt0312450,tt0473356,tt0097874
5217,tt0119532,tt0312450,tt0473356,tt0097874
5218,tt0119532,tt0312450,tt0473356,tt0097874
5219,tt0143344,tt0312450,tt0473356,tt0097874
5220,tt0106877,tt0312450,tt0473356,tt0097874
5221,tt0106877,tt0312450,tt0473356,tt0100531
5222,tt0106877,tt0312450,tt0473356,tt0100531
5223,tt0020691,tt0312450,tt0473356,tt0100531
5224,tt0020691,tt0312450,tt0156789,tt0100531
5225,tt0020691,tt0312450,tt0156789,tt0031125
5226,tt0020691,tt0107665,tt0156789,tt0227980
5227,tt0020691,tt0107665,tt0156789,tt0579535
5228,tt0020691,tt0107665,tt0156789,tt0757999
5229,tt0020691,tt0107665,tt0156789,tt0757999
5230,tt0020691,tt0107665,tt0156789,tt0757999
5231,tt0020691,tt0107665,tt0261277,tt0088729
5232,tt0020691,tt0107665,tt0261277,tt0088729
5233,tt0020691,tt0107665,tt0261277,tt0088729
5234,tt0020691,tt0107665,tt0261277,tt0091859
5235,tt0020691,tt0107665,tt0261277,tt0091859
5236,tt0020691,tt0107665,tt0261277,tt0091859
5237,tt0020691,tt0120604,tt0261277,tt0091859
5238,tt0020691,tt0120604,tt0048734,tt0091859
5239,tt0020691,tt0120604,tt0114007,tt0219519
5240,tt0020691,tt0120604,tt0114007,tt0430922
5241,tt0020691,tt0120604,tt0114007,tt0430922
5242,tt0020691,tt0120604,tt0114007,tt0430922
5243,tt0020691,tt0120604,tt0114007,tt0430922
5244,tt0020691,tt0120604,tt0213790,tt0430922
5245,tt0020691,tt0120604,tt0213790,tt0240912
5246,tt0020691,tt0120604,tt0213790,tt0660857
5247,tt0020691,tt0120604,tt0213790,tt0111183
5248,tt0204839,tt0120604,tt0213790,tt0111183
5249,tt0204839,tt0120604,tt0213790,tt0402247
5250,tt0204839,tt0120604,tt0213790,tt0402247
5251,tt0204839,tt0120604,tt0213790,tt0455115
5252,tt0204839,tt0120604,tt0213790,tt0455115
5253,tt0430770,tt0120604,tt0213790,tt0455115
5254,tt0430770,tt0120604,tt0213790,tt0455115
5255,tt0430770,tt0115783,tt0213790,tt0455115
5256,tt0430770,tt0115783,tt0213790,tt0311018
5257,tt0430770,tt0115783,tt0213790,tt0311018
5258,tt0430770,tt0115783,tt0213790,tt0311018
5259,tt0430770,tt0115783,tt0213790,tt0311018
5260,tt0430770,tt0115783,tt0213790,tt0311018
5261,tt0430770,tt0115783,tt0213790,tt0311018
5262,tt0430770,tt0115783,tt0213790,tt0311018
5263,tt0101563,tt0234137,tt0025628,tt0311018
5264,tt0101563,tt0234137,tt0025628,tt0311018
5265,tt0101563,tt0160611,tt0092615,tt0311018
5266,tt0012248,tt0160611,tt0092615,tt0311018
5267,tt0012248,tt0160611,tt0092615,tt0311018
5268,tt0012248,tt0160611,tt0092615,tt0311018
5269,tt0012248,tt0160611,tt0092615,tt0311018
5270,tt0109000,tt0160611,tt0092615,tt0311018
5271,tt0109000,tt0160611,tt0092615,tt0311018
5272,tt0109000,tt0160611,tt0092615,tt0311018
5273,tt0000208,tt0160611,tt0092615,tt0311018
5274,tt0000208,tt0160611,tt0092615,tt0311018
5275,tt0000208,tt0160611,tt0361670,tt0311018
5276,tt0000208,tt0160611,tt0361670,tt0845442
5277,tt0876563,tt0160611,tt0361670,tt0287138
5278,tt0876563,tt0469899,tt0361670,tt0287138
5279,tt0876563,tt0469899,tt0361670,tt0287138
5280,tt0876563,tt0469899,tt0361670,tt0287138
5281,tt0876563,tt0469899,tt0361670,tt0287138
5282,tt0876563,tt0469899,tt0361670,tt0844330
5283,tt0876563,tt0469899,tt0361670,tt0844330
5284,tt0876563,tt0469899,tt0361670,tt0844330
5285,tt0876563,tt0469899,tt0361670,tt0844330
5286,tt0876563,tt0469899,tt0044692,tt0844330
5287,tt0876563,tt0469899,tt0044692,tt0844330
5288,tt0876563,tt0469899,tt0044692,tt0844330
5289,tt0876563,tt0469899,tt0126604,tt0844330
5290,tt0876563,tt0469899,tt0126604,tt0844330
5291,tt0876563,tt0469899,tt0126604,tt0119792
5292,tt0876563,tt0071448,tt0126604,tt0119792
5293,tt0876563,tt0377471,tt0126604,tt0095853
5294,tt0876563,tt0377471,tt0126604,tt0095853
5295,tt0876563,tt0377471,tt0126604,tt0095853
5296,tt0876563,tt0377471,tt0126604,tt0100248
5297,tt0876563,tt0377471,tt0126604,tt0100248
5298,tt0876563,tt0377471,tt0126604,tt0100248
5299,tt0876563,tt0377471,tt0126604,tt0100248
5300,tt0876563,tt0377471,tt0126604,tt0062152
5301,tt0876563,tt0377471,tt0126604,tt0126871
5302,tt0876563,tt0377471,tt0126604,tt0126871
5303,tt0876563,tt0377471,tt0126604,tt0126871
5304,tt0876563,tt0377471,tt0126604,tt0918927
5305,tt0876563,tt0377471,tt0126604,tt0918927
5306,tt0876563,tt0377471,tt0126604,tt0918927
5307,tt0301976,tt0377471,tt0126604,tt0918927
5308,tt0301976,tt0377471,tt0126604,tt0096786
5309,tt0301976,tt0377471,tt0126604,tt0096786
5310,tt0301976,tt0377471,tt0126604,tt0096786
5311,tt0301976,tt0377471,tt0126604,tt0096786
5312,tt0301976,tt0377471,tt0126604,tt0096786
5313,tt0301976,tt0377471,tt0126604,tt0096786
5314,tt0301976,tt0377471,tt0436392,tt0096786
5315,tt0301976,tt0377471,tt0436392,tt0096786
5316,tt0301976,tt0377471,tt0042824,tt0096786
5317,tt0301976,tt0109190,tt0042824,tt0096786
5318,tt0301976,tt0076119,tt0042824,tt0096786
5319,tt0301976,tt0076119,tt0042824,tt0096786
5320,tt0301976,tt0076119,tt0785016,tt0985699
5321,tt0301976,tt0076119,tt0785016,tt0049263
5322,tt0301976,tt0100926,tt0785016,tt0049263
5323,tt0301976,tt0100926,tt0078865,tt0049263
5324,tt0301976,tt0100926,tt0078865,tt0430748
5325,tt0301976,tt0100926,tt0078865,tt0103311
5326,tt0301976,tt0100135,tt0078865,tt0084698
5327,tt0301976,tt0100135,tt0078865,tt0084698
5328,tt0301976,tt0100135,tt0300727,tt0084698
5329,tt0301976,tt0100135,tt0120041,tt0120206
5330,tt0301976,tt0100135,tt0120041,tt0120206
5331,tt0301976,tt0100135,tt0120041,tt0120206
5332,tt0312004,tt0100135,tt0120041,tt0120206
5333,tt0312004,tt0259207,tt0120041,tt0120206
5334,tt0312004,tt0100028,tt0120041,tt0120206
5335,tt0312004,tt0038922,tt0312412,tt0120206
5336,tt0312004,tt0038922,tt0312412,tt0120206
5337,tt0312004,tt0819839,tt0312412,tt0120206
5338,tt0312004,tt0819839,tt0383210,tt0120206
5339,tt0312004,tt0819839,tt0383210,tt0119527
5340,tt0312004,tt0035031,tt0331701,tt0119527
5341,tt0312004,tt0035031,tt0331701,tt0119527
5342,tt0312004,tt0035031,tt0331701,tt0362107
5343,tt0312004,tt0035031,tt0331701,tt0362107
5344,tt0312004,tt0383902,tt0331701,tt0362107
5345,tt0312004,tt0383902,tt0331701,tt0069796
5346,tt0312004,tt0383902,tt0331701,tt0069796
5347,tt0312004,tt0408409,tt0331701,tt0069796
5348,tt0312004,tt0117913,tt0093894,tt0119310
5349,tt0312004,tt0117913,tt0093894,tt0119310
5350,tt0312004,tt0117913,tt0093894,tt0119310
5351,tt0312004,tt0117913,tt0093894,tt0119310
5352,tt0312004,tt0117913,tt0093894,tt0119310
5353,tt0312004,tt0117913,tt0093894,tt0405632
5354,tt0312004,tt0117913,tt0093894,tt0405632
5355,tt0312004,tt0117913,tt0093894,tt0405632
5356,tt0312004,tt0294280,tt0093894,tt0405632
5357,tt0312004,tt0130159,tt0093894,tt0405632
5358,tt0312004,tt0130159,tt0093894,tt0405632
5359,tt0312004,tt0130159,tt0093894,tt0071890
5360,tt0312004,tt0785036,tt0093894,tt0071890
5361,tt0312004,tt0785036,tt0093894,tt0066842
5362,tt0337708,tt0785036,tt0093894,tt0118855
5363,tt0337708,tt0785036,tt0093894,tt0118855
5364,tt0337708,tt0785036,tt0093894,tt0972412
5365,tt0337708,tt0785036,tt0093894,tt0972412
5366,tt0337708,tt0785036,tt0093894,tt0972412
5367,tt0066863,tt0785036,tt0093894,tt0972412
5368,tt0066863,tt0785036,tt0093894,tt0972412
5369,tt0066863,tt0785036,tt0093894,tt0972412
5370,tt0066863,tt0785036,tt0093894,tt0466500
5371,tt0066863,tt0785036,tt0093894,tt0228786
5372,tt0066863,tt0785036,tt0220543,tt0228786
5373,tt0066863,tt0785036,tt0220543,tt0228786
5374,tt0066863,tt0785036,tt0220543,tt0228786
5375,tt0066863,tt0785036,tt0062022,tt0424890
5376,tt0066863,tt0785036,tt0062022,tt0424890
5377,tt0066863,tt0785036,tt0062022,tt0424890
5378,tt0066863,tt0304729,tt0062022,tt0424890
5379,tt0066863,tt0304729,tt0062022,tt0424890
5380,tt0066863,tt0304729,tt0062022,tt0424890
5381,tt0066863,tt0304729,tt0381980,tt0439182
5382,tt0128085,tt0304729,tt0381980,tt0439182
5383,tt0128085,tt0304729,tt0381980,tt0439182
5384,tt0044462,tt0304729,tt0381980,tt0439182
5385,tt0008100,tt0304729,tt0381980,tt0079338
5386,tt0008100,tt0304729,tt0023139,tt0079338
5387,tt0468999,tt0304729,tt0023139,tt0806203
5388,tt0468999,tt0324992,tt0023139,tt0806203
5389,tt0042372,tt0324992,tt0023139,tt0806203
5390,tt0042372,tt0372832,tt0023139,tt0806203
5391,tt0042372,tt0372832,tt0023139,tt0806203
5392,tt0042372,tt0372832,tt0023139,tt0806203
5393,tt0042372,tt0372832,tt0284058,tt0182295
5394,tt0373024,tt0372832,tt0284058,tt0182295
5395,tt0373024,tt0372832,tt0439798,tt0182295
5396,tt0373024,tt0372832,tt0439798,tt0182295
5397,tt0373024,tt0372832,tt0200710,tt0182295
5398,tt0373024,tt0372832,tt0200710,tt0182295
5399,tt0373024,tt0372832,tt0200710,tt0182295
5400,tt0373024,tt0372832,tt0200710,tt0119784
5401,tt0373024,tt0372832,tt0200710,tt0119784
5402,tt0373024,tt0372832,tt0200710,tt0119784
5403,tt0373024,tt0372832,tt0313487,tt0480035
5404,tt0373024,tt0372832,tt0313487,tt0480035
5405,tt0373024,tt0372832,tt0313487,tt0480035
5406,tt0373024,tt0372832,tt0313487,tt0480035
5407,tt0373024,tt0372832,tt0313487,tt0480035
5408,tt0373024,tt0372832,tt0313487,tt0272046
5409,tt0373024,tt0372832,tt0313487,tt0272046
5410,tt0373024,tt0372832,tt0313487,tt0201530
5411,tt0373024,tt0372832,tt0313487,tt0201530
5412,tt0373024,tt0372832,tt0313487,tt0461323
5413,tt0373024,tt0372832,tt0031398,tt0461323
5414,tt0373024,tt0372832,tt0031398,tt0461323
5415,tt0373024,tt0372832,tt0031398,tt0461323
5416,tt0373024,tt0372832,tt0031398,tt0013140
5417,tt0088805,tt0239450,tt0031398,tt0013140
5418,tt0088805,tt0109382,tt0031398,tt0098525
5419,tt0088805,tt0109382,tt0031398,tt0092571
5420,tt0088805,tt0111362,tt0031398,tt0019556
5421,tt0088805,tt0045849,tt0031398,tt0425308
5422,tt0088805,tt0045849,tt0031398,tt0425308
5423,tt0088805,tt0045849,tt0031398,tt0425308
5424,tt0088805,tt0045849,tt0031398,tt0100156
5425,tt0088805,tt0491820,tt0031398,tt0100156
5426,tt0088805,tt0491820,tt0031398,tt0100156
5427,tt0088805,tt0491820,tt0031398,tt0100156
5428,tt0088805,tt0491820,tt0031398,tt0995035
5429,tt0483726,tt0112715,tt0031398,tt0995035
5430,tt0483726,tt0112715,tt0031398,tt0995035
5431,tt0483726,tt0112715,tt0031398,tt0995035
5432,tt0483726,tt0112715,tt0031398,tt0034891
5433,tt0483726,tt0112715,tt0031398,tt0034891
5434,tt0483726,tt0112715,tt0031398,tt0768218
5435,tt0483726,tt0112715,tt0031398,tt0768218
5436,tt0483726,tt0112715,tt0031398,tt0768218
5437,tt0483726,tt0112715,tt0031398,tt0768218
5438,tt0483726,tt0112715,tt0031398,tt0768218
5439,tt0483726,tt0112715,tt0031398,tt0013372
5440,tt0483726,tt0112715,tt0031398,tt0131652
5441,tt0483726,tt0112715,tt0031398,tt0131652
5442,tt0483726,tt0112715,tt0101501,tt0131652
5443,tt0483726,tt0112715,tt0101501,tt0131652
5444,tt0483726,tt0112715,tt0084395,tt0071477
5445,tt0483726,tt0112715,tt0084395,tt0254123
5446,tt0483726,tt0112715,tt0084395,tt0254123
5447,tt0116835,tt0112715,tt0084395,tt0063801
5448,tt0116835,tt0112715,tt0084395,tt0063801
5449,tt0116835,tt0112715,tt0084395,tt0250491
5450,tt0116835,tt0079437,tt0023775,tt0250491
